"id","system","sector","region"
"38a1af43-82ba-472c-a41e-b643f70b2082","Cificap","Herdessa","Mid Rim"
"b7af2623-8ad0-44d7-8f1d-2e372e76b00c","Cilare","Veragi","Outer Rim"
"c0cafdbb-e1a0-4337-b036-99dcd9782517","Cilpar","","Colonies"
"c79c52f8-16b7-4b12-ae94-d7d190107065","Cimarosa","Irnaj","Mid Rim"
"e6e46480-5273-452d-a303-04b61f77fa03","Cinnabar","Corellian","Core Worlds"
"81251856-58ef-42b8-97e7-90b226f75751","Cioral","Chiss Space","Unknown Regions"
"d86bfdbc-81fb-4066-b51c-f17cd061df59","Cioran","","Core Worlds"
"190e34cf-40a1-4fe3-9457-539c40150774","Ciratu","Immerian Outback","Expansion Region"
"0f955f2c-c8b8-48d8-b818-8fe63c0a3984","Circarpous","Circarpous","Expansion Region"
"10edf1a3-bfed-4f9a-9609-cd29b63ed115","Circarpous Major","Circarpous","Expansion Region"
"f1a8e9e8-3fca-4208-b659-9517cd18864e","Circumtore","","Hutt Space"
"d4a853d2-5c10-45ff-8613-c5df26706393","Cirilia","Lannik Space","Mid Rim"
"9fb109fa-f69e-4e28-9344-e04a6b145985","Cirius","","Core Worlds"
"e66687c2-5aa5-49ba-9aca-3db26913bb4f","Cirra","Brak","Expansion Region"
"86916bce-74ed-4e7c-b82d-02503dccc8f1","Cirrus","Dantus","Outer Rim"
"4d939201-5129-4759-96a4-02a8ccd8ec80","Cirtappa","Alui","Mid Rim"
"711a18bc-3d4e-42bf-8843-1ea1abef41fe","Cirus","Arkanis","Outer Rim"
"a734e137-85f0-4b09-9767-1b901d811961","Citlik","Citlik","Expansion Region"
"aa638ec9-2e9b-4e75-a212-fe7a41a446d6","Ciutric","Ciutric","Outer Rim"
"8e0fb473-adf7-41ed-8e5d-96c8734ff1ff","Clabron","","Core Worlds"
"1fa0318e-4f53-4143-bc66-75c7123836a0","Claer","Sern","Colonies"
"eaf2cd16-3501-47df-b265-e8878e0437f5","Clak'dor","Mayagil","Outer Rim"
"4fee679a-a2ee-4b12-848a-026936b714d9","Clantaano","Albanin","Outer Rim"
"389e06de-1850-4f07-be96-4c58048ed0de","Clar, The","","Wild Space"
"6fdb283e-c7cb-4e1b-9b97-d4ae72da89da","Clariv","Tion Hegemony","Outer Rim"
"6f960522-2464-4479-927a-b647cfd3f0be","Clear View","","Wild Space"
"89fa460c-7029-44b1-ac0a-43a7643c470f","Clendor","","Inner Rim"
"3d0bf884-6c16-4911-ac26-dea546cecf9e","Clerion","Palamut","Expansion Region"
"9708d686-84cf-459d-b06f-7af0758593bc","Cloak of the Sith, The","Abrion","Outer Rim"
"8d4aeecb-6de1-48a7-9ffd-1e3caf212b8f","Clyne","Corellian","Core Worlds"
"bd92dbac-e466-4cda-8812-13fc0525efe9","Clysm","D'Astan","Outer Rim"
"e1c5acb3-526a-4767-8b65-3ea7a8fbfef4","Cmaoli Di","Brema","Outer Rim"
"b2a536d2-fe99-45da-8de1-e60276ea3b1f","Coachelle","Terr'skiar","Mid Rim"
"0c7ba31a-7279-4951-ae8a-d1134c8df802","Cobal","","Core Worlds"
"302182c6-0cac-4afb-a76e-da91bcf69412","Codia","","Mid Rim"
"a114b776-2d27-43d0-bf54-fbf4e5dc28cd","Cog Hive Seven","Tharin","Outer Rim"
"01c2c117-349e-4dfd-aba7-59c6bb3d4947","Colavas","Halla","Mid Rim"
"8623db11-2a2b-41a8-a4ea-7cb7ffaf02ad","Cole-Haddon","Dalonbian","Outer Rim"
"b17ac961-d97e-4e83-817c-ba2d7afb67ff","Colla","","Inner Rim"
"a8020b7d-1c9d-4b67-ba5c-89674b511986","Colonial Station Camco","Chiss Space","Unknown Regions"
"63bbb078-45bd-4cba-994c-7842128f57b7","Colonial Station Chaf","Chiss Space","Unknown Regions"
"f7940637-9694-4206-8c08-5d4b95bdae28","Cols","Kastolar","Mid Rim"
"e2f6cce8-1e0e-4282-b897-8282a2c262ef","Colsassa","Jospro","Outer Rim"
"3bb5bd10-2f16-467b-baab-155f74ff3753","Colu","Mayagil","Outer Rim"
"a8f3f581-e6e2-43b5-8cfb-62aa9eacd66f","Columex","Vorzyd","Outer Rim"
"4206dc66-6ef1-4ab0-973a-12ebee855c1d","Columus","","Core Worlds"
"c59184bc-7e7d-4135-a91f-c9ea56cd0fd0","Colunda Prime","Phelleem (Colunda)","Outer Rim"
"bdb99940-2bb4-42bd-80dc-1341ccad5c9e","Cometwash, The","Gordian Reach","Outer Rim"
"18de0f4e-4f14-4f21-82f0-76033d38e34b","Comkin","","Inner Rim"
"21abef43-e57f-423b-ba83-0691f56f2cb3","Commenor","","Colonies"
"d80b2928-aba7-4dbf-a35f-7a2e24d426f0","Comra","Prefsbelt","Outer Rim"
"a457c7d6-a8a8-418c-9910-0ecccf576d5b","Cona","Inner Cluster","Inner Rim"
"b23bca85-83a4-419d-8bd0-ed755ad3038d","Concord Dawn","Mandalore","Outer Rim"
"9b566245-88dc-4bc8-9c24-f0bbb3195438","Condular","","Core Worlds"
"6f1d6f8a-3b03-4960-aca3-0132661b7b53","Conjenus","Vish","Mid Rim"
"54e384ca-2cfe-49a3-aaa7-883333b3adf1","Constancia","","Deep Core"
"c9f33064-363a-4c34-91fb-cdf796877a13","Contruum","Truum","Mid Rim"
"526aaf80-eb79-4546-bc4d-244b30b35a53","Coonee","Brevost","Expansion Region"
"c68bbadd-a99d-4183-b746-a062123e1d37","Coorimbus","Tapani","Colonies"
"6cad66f4-0c15-4de5-ac38-fef1a3ce53c8","Copero","Chiss Space","Unknown Regions"
"5ab87ad7-4db1-4ceb-b9a5-0192498b5a39","Cophrigin","Ash Worlds","Outer Rim"
"55d45f6a-2cc4-4f8b-8a28-68698ba67959","Copperline","Vatha","Expansion Region"
"5617ef38-4567-46c0-bafd-a3f5472ef3c9","Cor I","Tapani","Colonies"
"b9787e84-6732-4915-a6c3-d34db41f7dd4","Cor II","Tapani","Colonies"
"68e74869-cd4a-4fca-aead-95312b4ec2f1","Cor III","Tapani","Colonies"
"015e94c6-5d7e-4790-b78c-77a04f0c0119","Corann","","Core Worlds"
"2ffa4642-2c31-46eb-bd2e-6c5547613c62","Corbantis","Chaykin","Expansion Region"
"4e8d5ad6-d7c3-4d16-8236-0775d6cd122f","Corbett Cluster","Corbett","Mid Rim"
"cd756b1e-e4d4-4932-8e39-400b8c45a5d4","Corbos","Esstran","Outer Rim"
"e11ef85d-f66b-4f06-bf25-133e3c25d085","Cordaxia","Kibilini","Outer Rim"
"fea26faf-e76d-40c9-8b23-fbf8116cc3fb","Cordes","","Inner Rim"
"14363f9e-799d-41c3-b7a7-533e27d64322","Cordota","Lantillian","Mid Rim"
"591d87b2-0ce5-4fbe-ab4a-f7e475f45cfd","Corellia","Corellian","Core Worlds"
"910c9f46-fcf7-48f6-adeb-9ab6dc5ca807","Corellian","Corellian","Core Worlds"
"dee90659-edf6-4e0a-8f2c-c847e423f5cb","Corfai","Corellian","Core Worlds"
"2f738ab4-031b-46b9-8cf1-012c29cc2bc1","Corg","","Wild Space"
"63b8d28a-2087-4b87-bda3-90979d23fb5d","Coriallis","","Core Worlds"
"be47dfdd-3f7d-4839-a0ad-49c796d89796","Corips","","Inner Rim"
"94d83a51-7762-4739-969d-f27c4a671a33","Corjain","Kathol","Outer Rim"
"e2a436fd-d839-43f9-b490-355c0a53cbf1","Corlaasi","Minos Cluster","Outer Rim"
"3ac64bae-f3ed-42d4-8e07-af4fe70a5303","Corlass","Cronese Mandate","Outer Rim"
"3a924048-45bf-420f-89e8-cd828ce7b1b6","Corlax","Allied Tion","Outer Rim"
"edf26dbf-7e0b-4082-a8bc-95faf328de65","Corlus","Woostri","Expansion Region"
"ab255729-4aa4-4346-b475-4dfc96301892","Cormit","Chiss Space","Unknown Regions"
"f6bfd8e6-3b7f-44b0-85aa-ca4733837179","Cornesia","Manda","Mid Rim"
"d8a1711e-4e8c-4f73-800b-3688e2502463","Coronar","","Colonies"
"2162d9ce-39a7-4dc6-9f2e-96e284f60528","Corosi","Corosi","Outer Rim"
"0820739a-7dde-467c-9bac-27de6ae4f37e","Corphelion","Corpheli","Expansion Region"
"ec43b37d-7a01-49eb-9ccf-349b6d6aa87c","Corrdair","Hevvrol","Mid Rim"
"c8e17262-4a11-4591-9654-226ac0ca2c15","Corroth","","Colonies"
"9e7af39c-9f43-4874-a008-346451fed0af","Corsin","Greater Plooriod","Expansion Region"
"d826a3fe-1942-426a-82e8-495c1b78a9d9","Corson Prime","Tharin (Periphery)","Outer Rim"
"8ca107c8-d065-45f4-8b24-8cdbc6216bb3","Corstris","Quelii","Outer Rim"
"39dbf8d9-37c5-4f02-9529-bc87a28de681","Cortella","","Core Worlds"
"80b1d599-6aa2-473c-98cd-6f2881c84152","Corthenia","Corthenia","Mid Rim"
"e9ef6b28-23dd-41f6-b804-15ec3580e42a","Cortilium Major","Eucer","Mid Rim"
"faf50d96-eebf-4d8d-be78-5bb975a707bd","Cortina","","Core Worlds"
"fc69790e-8d93-42c1-9468-e14cfbbc9612","Corulag","Bormea","Core Worlds"
"6a068ad8-1093-4e8d-be2c-7d5884bc5446","Corulus","Bormea","Core Worlds"
"c5c9d89c-a2b6-48ec-a3a5-f1f00c2d7e73","Corus","Wyl","Outer Rim"
"c78fedd1-6534-455c-973e-70151cb485df","Coruscant","Corusca (Coruscant)","Core Worlds"
"74abec33-4f5f-4131-85e2-e558306f478d","Coruschal","","Core Worlds"
"5ac09e9e-18a8-4905-9761-50759ca83ccf","Coruscul","","Core Worlds"
"cb4c9841-f5d1-402f-a53d-3beeb470c66c","Corutarn","","Core Worlds"
"125c2de3-76d3-404f-9a70-62093d19dc8f","Corva","Corva","Outer Rim"
"4e96b9e7-4825-4f4d-9808-a0d2d3440b68","Corva Yag","Rseik","Outer Rim"
"fce58aa9-67a5-4d8a-a9d1-6651eb420a02","Corvanni","Neshig","Inner Rim"
"cab4db15-ef93-475b-a157-aa063e065b9d","Corvis Minor","Ciutric","Outer Rim"
"648c48bb-4217-49e9-972e-36cbc466ff14","Corvus","Cronese Mandate","Outer Rim"
"df1b9dfb-c035-42ab-9eed-e70fbcae9bb9","Corweillia","Corweillian","Mid Rim"
"22819e3f-ce3e-47e6-b536-c7b38b7dfccf","Cosia","Cosian Space","Deep Core"
"6f8aa2e4-51ab-42fb-914b-a5970871d8ac","Cosmatanic Steppes","Grohl","Outer Rim"
"b97c0e99-a836-4645-bba7-6f51386877fc","Cotellier","Rseik","Outer Rim"
"a4ec28ed-2af5-4195-84aa-044379e32b8d","Coth Fuuras","Deadalis","Expansion Region"
"c797c045-9a9f-4981-b811-98fca1a2217c","Council","Javin (Anoat)","Outer Rim"
"ae941c3f-b5f2-47ef-b4f8-ce64d51ee662","Couronne","Couronne","Expansion Region"
"b923de9a-fa79-4045-bad5-fa9653176e66","Cousault","Semagi","Mid Rim"
"a80d3cc3-3219-4bf4-abf9-e9c612b1c029","Coveway","Koradin","Outer Rim"
"d4ff0dd5-f694-4530-a67c-0ab3bfefb3b2","Cowl Crucible","Oricho","Outer Rim"
"80f27540-dd50-4d06-8e4a-5263793c06fe","Coxixia","","Core Worlds"
"456acc8e-61b7-46a2-87fc-7e8b80ea84f1","Coyerti","Bortele","Mid Rim"
"45221c06-2793-4c0e-b9c8-6235d3f1636e","Coyn","Elrood","Outer Rim"
"c22a2660-124c-4eb5-8dea-d3d69827e0ba","Craci","Corporate Sector","Outer Rim"
"94775cef-2f47-45a7-bc7d-5949c5f3e1f7","Crait","Bon'nyuw-Luq","Outer Rim"
"ac31c645-5417-4926-a045-f7f6dd3f8fa1","Crakull","","Unknown Regions"
"1b6652e4-dd71-47bb-ae18-0435194e43f3","Cranan","Arkanis","Outer Rim"
"7585d4a2-bf08-4626-b9bf-cd5501124edf","Crandel","","Wild Space"
"21622be8-b7f5-4790-b196-1b8ba7980712","Crash's Drift","Corellian","Core Worlds"
"80d39bb6-c070-47a2-b792-ea1411d1648d","Credaan","","Inner Rim"
"181fd4d2-79e4-465e-a7a7-b8f58fde917a","Crella","Tapani","Colonies"
"e6d9568e-a0ab-4861-a491-740a667b1dcf","Cridark","Baroli","Expansion Region"
"e805325c-4fd4-4cca-ab7b-2039ac3a508f","Criigo","Ash Worlds","Outer Rim"
"5be6bea4-6029-499c-b30c-002ac40b93a8","Crintlia","Outer Jalor","Mid Rim"
"8ab24625-a6b1-4311-a1ca-e68d01f2b234","Crispin","","Wild Space"
"94320e88-36bf-4c17-9218-5058624eb143","Critoki","Esstran","Outer Rim"
"4b610bbc-83c4-4361-b480-639017363246","Critonia","","Mid Rim"
"3c5c511b-da7a-45cf-ab1f-6168feb5d289","Criton's Point","Myto","Outer Rim"
"b2f24dc0-9954-461f-ab3e-9900e7f92f15","Cro-Akon","Thuldin's Grant","Expansion Region"
"d8710596-ab1b-4ae3-96ad-7b080190bc14","Croce","Yminis","Outer Rim"
"137ed1a0-07cc-411a-a2c9-1f2c403b6b82","Croluthe Zenj","Lannik Space","Mid Rim"
"4fd3ffeb-4d42-486e-a1cc-15b3f4b34e41","Crombach Nebula","Belsmuth","Outer Rim"
"4a8e3f4f-85d5-415d-9285-c5ec5f417d7d","Cron Drift","Auril","Outer Rim"
"fc5580b4-4347-423e-8a52-274d06ff5479","Crondre","Dufilvian","Mid Rim"
"b9be6434-05c6-4e8f-b7f0-c974c8c425fb","Crossing Lanes Station","D'Astan","Outer Rim"
"227a7289-7fb7-481a-a5b0-f0b832e61f9c","Crothy","Seitia","Outer Rim"
"620bd095-cf47-4f2f-bac9-28e11f0701d8","Crovna","Senex","Mid Rim"
"8752eb52-957f-4a1e-b232-9b78d184d74d","Croyden","","Inner Rim"
"9a77a936-4e25-45cb-b271-ce423c4cb11c","Crseih","Pakuuni","Outer Rim"
"2d18b559-ea8e-4186-b6d9-6fcb49ef39c0","Crucival","Tion Hegemony","Outer Rim"
"12053641-0a01-463f-834b-fd8f6b2bbc7b","Crul","Lannik Wilds","Mid Rim"
"1628446e-172b-458d-a268-1d7ced202aa9","Crushank Nebulae","Tantra","Outer Rim"
"6c8ea84d-5838-4e1a-a328-a66d028a18ba","Crustai","","Unknown Regions"
"9cebe5b9-9f26-40b5-a95f-9b95e43121f9","Cryon","Meram","Outer Rim"
"a9a0c753-9379-4ef5-9baa-e35620b78594","Crystal Web Station","Palamut","Expansion Region"
"377b3e70-6303-4833-ad62-2616a57fab13","Crystan","","Deep Core"
"08a21e03-8b7c-4e4d-8b5a-c433d3482a19","Csaus","Chiss Space","Unknown Regions"
"9d018466-1a9e-4a1f-9325-1a5f315753e8","Csilla","Chiss Space","Unknown Regions"
"948d3b3e-9261-4535-9380-4598776df8bd","Cuirilla","Mbandamonte","Expansion Region"
"77d046b2-285d-49e4-af67-bb77dc921979","Cujicor","Pakuuni","Outer Rim"
"0079e64e-65fe-490e-bdeb-82e199c30d17","Cularin","Thaere","Expansion Region"
"70ed8b23-acb7-4420-924e-17f146241947","Culroon","","Wild Space"
"da20aaf0-dec3-4872-a70b-8f76202ce997","Curreck","Sertar","Outer Rim"
"ece40796-2ac0-4851-9932-b68d2064f481","Cuthbern","Wazta","Outer Rim"
"b0c4ff05-a454-4bde-99f6-24d92a924d66","Cuvacia","","Core Worlds"
"3d67361b-fb16-4dba-a873-339569a79fc1","Cuyacan","Sepan","Expansion Region"
"c75c8b9c-11e7-4ee0-9fc9-71b3c1b4a22a","Cvetaen","Sumitra","Expansion Region"
"761c56de-ef84-4186-820e-0534ca4de9dc","Cyax","","Hutt Space"
"1b36a5d4-5537-45d3-ba21-38fe91572fa1","Cybloc","Meridian","Outer Rim"
"086d4854-d0de-4a81-b208-a9cdf701149e","Cyborrea","","Hutt Space"
"f992a473-79ae-45d7-a027-a2bed4588205","Cyclor","Alui","Mid Rim"
"bfe93485-50fd-4d26-b2ad-93c061cd4920","Cyclorria","","Inner Rim"
"c2ce4693-be58-4943-ac9c-328232b95226","Cydorria","","Colonies"
"ed5698f7-4dbf-4e2c-a120-49f292f3dd45","Cygnus","Kontahr","Mid Rim"
"e8d64c0c-47db-49a8-beb7-bce192e91e39","Cyimarra","Senex","Mid Rim"
"96fd5586-a4af-4ca7-a863-c4972e66dc84","Cymoon","Bes Ber Bikade","Expansion Region"
"42bea6e9-b5d3-48ed-b124-c0ad5a5740eb","Cyphar","Spirva","Mid Rim"
"517895eb-3394-47c7-bfa1-02ec774e000b","Cyrillia","Cyrillian Protectorate","Expansion Region"
"1a0c592c-332a-40d3-a7e4-d80cfb93396a","Cyrkon","Al'Nasrl","Outer Rim"
"3a18d5d7-990c-490a-ad23-0c9546edc290","CZ-198","","Unknown Regions"
"5112c7c1-b9d3-4483-8517-50f55ef16ed0","Czerialus","Kailion","Expansion Region"
"b01dec8c-97e9-4365-96e2-18fa2cbdd2f5","Daalang","Daalang","Mid Rim"
"dd75e918-ea5c-4360-9ac0-7d0fdd817f76","Dachat","","Core Worlds"
"77c33b72-4727-4d6b-b274-c12f35997f3b","Dactruria","Clacis","Outer Rim"
"89021ba8-f620-4cd8-83af-fe3a986f6381","Daedalon","Ktilac Regions","Inner Rim"
"022ecb52-cce2-4f24-85f9-dd0b2e6dde48","Daemen","Woostri","Expansion Region"
"b73c8a25-b41f-4d3a-b2c0-082314a5ed05","Daermor","Corporate Sector","Outer Rim"
"d5dff597-d9a7-4554-9e04-4d2a7a87d284","Dagary Minor","","Inner Rim"
"359ff739-4037-451d-ad74-767375a55c1e","Dagelin Minor","Cadma","Outer Rim"
"a38032f2-554a-40ae-833e-62bd509e1e91","Daghee","Thusa","Mid Rim"
"97d79ed4-d20b-40d0-8ce5-8fb13adec44f","Dagobah","Sluis","Outer Rim"
"969743da-2211-4a36-859c-543ba5494522","Dagro","Esuain","Mid Rim"
"b827a7f9-5545-40cd-8588-afb88eb8751c","Dagu","Instrop","Outer Rim"
"d46adbd3-e4e2-4675-8ce9-2936f65b3675","Dahrtag","","Core Worlds"
"6062e9e8-8634-4490-b826-5f691d4f849b","Dahvil","Rayter","Outer Rim"
"824fe8d2-efc5-4048-9ac7-540818809e4e","Daimar","Daimar","Mid Rim"
"193a9641-bd68-46e0-8d50-b234b23c3b86","Daimla","Kallea","Outer Rim"
"458bd9bd-93aa-4117-9cfb-5c209273eaf1","Dairka","Churba","Mid Rim"
"e1702e58-14be-41a5-b4b5-fd6b981f4d1d","Daivak","Karthakk","Outer Rim"
"a1aa1da7-1807-478b-bc47-db5e0afda610","Daiyu","Hocatar","Expansion Region"
"959e6c73-2637-4740-bafd-45d9277bb6e5","Dakaret","Oktos","Mid Rim"
"c48e6601-beac-4fe7-9f2b-9ce6432567cb","Dakot","Mortex","Outer Rim"
"73d581d8-d4f0-441c-9205-f991203fc76b","Dakshee","Barma","Colonies"
"e168ee10-7f6f-435d-ac5f-d23fb2b77da3","Dalandae","","Colonies"
"82633402-76e0-41be-8ad9-b38ab8bf8004","Dalastine","","Inner Rim"
"d723ba3c-9ce7-4221-a46b-16c544f20afd","Dalchon","Dalchon","Outer Rim"
"d395669e-efd4-4b40-9136-fa190837754c","Dalcretti","","Inner Rim"
"e15aa76c-f19d-43aa-9730-293052060bb7","Dalicron","Dalicron","Outer Rim"
"7449e4ab-0cbf-4bf6-8459-fc205b0be772","Dalisor","Yushan","Mid Rim"
"716ce226-fd0c-406e-9bf9-680498857f10","Dallenor","Aldino","Mid Rim"
"662a53cc-9099-44aa-a2a9-24004270765e","Dalna","Tunka","Outer Rim"
"7c611e34-138f-43c6-96c7-45c47641cebf","Dalonia","Maerdocian","Mid Rim"
"731ef09b-4a2d-44e0-8934-df58f7e2885f","Dalos","Nilgaard","Outer Rim"
"a17b8e4b-8c67-4dc8-aed1-d381fd9b5696","Dalron","Ariarch","Mid Rim"
"47234a24-67e2-4f30-93ab-1755f6030203","Daltarra","Pakuuni","Outer Rim"
"13667bd9-29e0-40a6-ae9c-a95c80281659","Daltarri","Truum","Mid Rim"
"6cb480ae-951f-46c9-bfd9-9051f5137e1e","Daluba","Esstran","Outer Rim"
"55a103dd-57cc-49ce-adf0-db8482c8016d","Daluuj","Albanin","Outer Rim"
"b3bddd81-c949-4364-a984-095610a039d1","Damanos","Belderone","Outer Rim"
"58c07d19-e220-4f89-9e61-f9e770419cf8","Damendine","Calamari","Outer Rim"
"8f7df0d2-62a6-4bd3-b118-b67830ee8151","Daminia","Perkell","Mid Rim"
"c4cbf600-ecda-47e6-986b-b3baa077ea25","Damonite Yors B","Meridian","Outer Rim"
"f869ff33-a3eb-4fb6-8bd4-aa458eee637f","Damoria","","Colonies"
"ad6aa11e-bd7d-400e-8ac3-f1f981d16f8f","Dampher","Tapani","Colonies"
"fd3c6a21-8727-433c-94fd-3310e76e4c1a","Damualer Triac","","Inner Rim"
"222c5025-c89d-4e36-9c0c-23f6529fd0ba","Danadine","Dail","Outer Rim"
"73bf96f7-69e7-4524-865e-2c25bfbb81f0","Danalbeth","Teraab","Mid Rim"
"0d1aa488-ae3b-4005-bbe7-cff0d61aef7b","Danchian Prime","Dail","Outer Rim"
"3005e116-39e5-4634-80cd-613740b20af5","Dancreti","","Inner Rim"
"a45485e8-278a-4ff6-a574-390946730eba","Dandalas","Farlax","Core Worlds"
"1accf9aa-f6ad-4159-bbcf-430f9a43621d","Dandelo","Tammuz","Outer Rim"
"460da800-000f-4d82-ac89-b8d1e0a2c14c","Dandoran","","Hutt Space"
"ea0e8035-7523-4186-bf9c-a20742d44014","Dandrian","Belderone","Outer Rim"
"73d13e2f-d2f5-4ff9-9763-87dad93918e1","D'Anjon Nebula","Arkanis","Outer Rim"
"1854f59a-8f7c-43e4-8b2f-6843c2dac8e0","Danju","Herglic Space","Colonies"
"76569098-40a1-4c59-9dae-f7a02e9c36bc","Dankayo","","Colonies"
"ac625103-0fbc-4058-8971-a988531bc50a","Dannamore","Saijo","Outer Rim"
"d3f48922-b05f-4874-8e26-b968949fbe0b","Danoor","Kathol (Outback)","Outer Rim"
"b8ff8089-8a30-40a7-a2ed-36e864c3d2c0","Danoria","Nouane","Inner Rim"
"98af01d7-fea3-4a0a-b773-88c31ae01395","Danos","Shadola","Outer Rim"
"c2d40e0a-6fd6-4aae-be81-000a719d3605","Danteel","Emmo","Core Worlds"
"5cb1bbb4-2b40-44f0-954c-55ef3f1f41b4","Dantooine","Raioballo","Outer Rim"
"7722c639-15f4-4f3e-83d0-79082817552a","Danuta","Halla","Mid Rim"
"857e8698-1938-462c-a0fa-1483c2bb804a","Danzik","Dalonbian","Outer Rim"
"2acc90e3-bd0e-4286-b720-3f8b5f43553e","Darada","","Core Worlds"
"a2fe9930-9dcf-4e97-8366-c65d2d4d425a","Darakin","","Core Worlds"
"4caffca4-e149-450e-99df-9336165b0ecf","Daranc","Meram","Outer Rim"
"cd60c2f7-c8b1-4181-860d-402bc5fb18cd","Dardanellia","","Inner Rim"
"5763e1bc-37f3-4614-897b-0400c15d65dc","Darek","Rachuk","Colonies"
"854a7910-a010-491d-9c36-6b5a2e6f0e8e","Darellia","","Core Worlds"
"bd586d93-a70a-4782-935b-9b3e9f7c5cd9","Darepp","","Colonies"
"e0369dcf-41c4-4180-aa8c-f491d0020fd5","Darglum","","Mid Rim"
"d036f25a-2c8a-47c3-bd31-13057d6e99d6","Dargulli","","Inner Rim"
"58265309-38da-4f10-8226-568c77ee6133","Darie","Likasha","Mid Rim"
"05b8bb71-5062-47f5-9792-095c1a508220","Dark Nebula","Lothal","Outer Rim"
"ae1e5a0e-7a06-43e7-926c-c4d4c42e107d","Darkknell","Grumani","Outer Rim"
"d4b6db47-0f59-4af6-b101-ae8e0af30bd0","Darkon","Chaama","Mid Rim"
"f9a52bf8-22ad-4cf7-9811-693d463dd09b","Darlon","Eucer","Mid Rim"
"809cae91-d58f-48dd-8c15-9250d0330fb5","Darlyn Boda","Javin (Anoat)","Outer Rim"
"df54fa17-ad64-4584-a7d2-bd33108da6c5","Daro","Ojoster","Outer Rim"
"26570907-9369-404e-8122-15017815e03e","Daronak","Phelleem","Outer Rim"
"e789ba1c-3eb7-472f-96d5-82fcf986fef5","Daroon","Harron","Expansion Region"
"19e7cf6a-6294-400e-8db1-071565cf38cb","Dar'Or","Jospro","Outer Rim"
"cc93849f-12a6-4a52-bf60-09b81a034919","Darsie","","Colonies"
"65b49ccc-6d1b-4e67-bab3-e00cb449aa25","Dartessex","","Inner Rim"
"04b60862-e23b-46dc-9e3d-e1b162b7e968","Daruvvia","Hapes Cluster","Inner Rim"
"6f20bfa4-8619-4b92-90a0-2125204f4c0a","Darvannis","Calaron","Outer Rim"
"6e8e04ea-49d4-4d61-b16c-2b90e87000a8","Darwikia","","Core Worlds"
"c26ff82c-52c7-49b8-a25a-f28baff66c42","Daslkehnt","Pelgrin","Outer Rim"
"90a8894f-eeeb-4b8f-862d-bfc2aa723ecc","Dasoor","Agarix","Mid Rim"
"f29b5081-715a-4d21-b35c-f79f824ab730","Dassal","","Unknown Regions"
"0780d3cf-d434-4bbb-80ab-8ab70991017d","Datar","","Inner Rim"
"c491f7da-f006-42b0-9e3f-e91a1169f873","Dathomir","Quelii","Outer Rim"
"9d4c0167-c10a-449a-ac01-71144c53ac31","Daupherm","Daupherm States","Core Worlds"
"558911f1-8342-418b-930c-29e5d4afa895","Davezra","Dustig","Mid Rim"
"4e8ab201-7f99-44ad-8221-8527976e8a5a","Davirien","Corporate Sector","Outer Rim"
"bba79cc1-c136-421b-a675-f632f47ec3b8","Davnar","Kanchen","Core Worlds"
"3642da2b-e2f9-4948-aa7b-bc23931c4dd8","Dawinia","Hynestian","Colonies"
"4ab91eaf-2672-491a-9f62-450bda69b1c5","Daxam","Mayagil","Outer Rim"
"dd42de58-437a-45f4-aa02-2b4a913411e2","Daxan Beta","Thesme","Outer Rim"
"68bdabca-d1b1-4dd8-bd82-1ce64cf0b918","Dayark","Kathol (Outback)","Outer Rim"
"9e9e49c7-8114-4258-9b21-05b8205c4268","Dbari","Churnis","Mid Rim"
"e22e8d56-3a3c-48af-a2a7-cd41d2daf42e","Deadon","Dantus","Outer Rim"
"533b2250-11eb-4286-85bc-c375c1aa2c31","Debray","","Core Worlds"
"d46899e3-be14-4499-99f0-98c0ed205059","Declavia","","Core Worlds"
"4e892463-d7df-4580-8e86-aa8a5db3350b","Deersheba","Iskin","Mid Rim"
"913eeed7-cbbe-40c5-bc2e-4c7ccb3a9775","De'etta","Sanbra","Outer Rim"
"9112f253-ce89-4ae9-98ea-96ea1adec543","Dega","Elrood","Outer Rim"
"207ef5dc-42ad-4e1c-aaf5-2e4bf85a52f2","Degarian","","Colonies"
"901e3f2f-b05b-4720-912c-c3f06cc1145f","DeGerrillion","Tamarin","Outer Rim"
"b2251456-2ff5-4be4-b9a4-52773c02d5a5","Deko Neimoidia","Quellor","Colonies"
"4bb7c410-ca98-4b89-9487-d3ab8aaf7b52","Del Zennis","Eucer","Mid Rim"
"c6bc11be-735b-4b61-a2f6-49404b2c5a6c","Dela","Centrality","Outer Rim"
"a27424eb-54dd-4d15-a4e3-3c22d7134a3c","Delacrix","Calaron","Outer Rim"
"c6ca6b5c-85a4-443d-981b-b6a58979168c","Delantine","Varada","Outer Rim"
"0fdbe6cb-dc1e-4354-89c0-e50af38fb1ab","Delari","Corva","Outer Rim"
"176aa761-2bb3-4173-8d3d-3c1b161469b4","Delassin","Calaron","Outer Rim"
"0ad11f78-544b-4ebd-a4e8-ad9ff61b0aec","Delderaan","Noonian","Outer Rim"
"6cfecb5e-78ce-4d75-a9ff-e70f365a8512","Delemede","Rseik","Outer Rim"
"a29805e9-dedb-46c7-abca-c5b6a0213d4b","Delephr","Carrion","Outer Rim"
"1f9e2bc4-fea6-4990-9c1b-aed8c2d8d2a1","Delfii","Minos Cluster","Outer Rim"
